SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
050,1,2,42,107,Pennsylvania,Schuylkill County,148289,148290,148288,147538,147125,146668,145393,144117,143497,142580,141815,141359,-2,-750,-413,-457,-1275,-1276,-620,-917,-765,-456,365,1439,1456,1427,1434,1400,1345,1365,1292,1282,417,1938,1950,2014,1913,1988,1928,2052,1864,1778,-52,-499,-494,-587,-479,-588,-583,-687,-572,-496,13,69,60,49,61,47,65,37,40,23,55,-316,54,104,-863,-732,-92,-260,-228,27,68,-247,114,153,-802,-685,-27,-223,-188,50,-18,-4,-33,-23,6,-3,-10,-7,-5,-10,6780,6782,6808,7002,7068,6852,6605,6761,6797,6723,6722,9.7286918662,9.8824759132,9.7143226694,9.8198663978,9.6715139373,9.3528131454,9.5428853071,9.0859543944,9.0545035914,13.10229662,13.235458812,13.710333466,13.100003082,13.733549791,13.406857802,14.345788022,13.108528631,12.557650067,-3.373604754,-3.352982899,-3.996010797,-3.280136684,-4.062035854,-4.054044657,-4.802902715,-4.022574237,-3.503146475,0.4664904369,0.4072448865,0.3335681926,0.4177209556,0.3246865393,0.4519946873,0.2586716164,0.2812988977,0.1624442922,-2.136390987,0.3665203979,0.7079814699,-5.909724338,-5.056820144,-0.639746327,-1.817692439,-1.603403717,0.1906954735,-1.66990055,0.7737652844,1.0415496625,-5.492003383,-4.732133605,-0.187751639,-1.559020823,-1.322104819,0.3531397657
050,1,2,42,109,Pennsylvania,Snyder County,39702,39721,39708,39782,39882,40123,40234,40509,40423,40594,40518,40372,-13,74,100,241,111,275,-86,171,-76,-146,97,402,397,422,382,440,455,474,409,426,111,327,329,368,366,320,339,362,365,385,-14,75,68,54,16,120,116,112,44,41,2,20,25,29,23,9,12,8,8,5,4,-19,15,159,82,150,-213,54,-126,-191,6,1,40,188,105,159,-201,62,-118,-186,-5,-2,-8,-1,-10,-4,-1,-3,-2,-1,2317,2317,2289,2372,2470,2468,2592,2602,2651,2654,2656,10.114479809,9.9668608154,10.549340666,9.5075724579,10.898777603,11.244007315,11.701247886,10.084820988,10.532822351,8.2274499937,8.2596907009,9.1994250359,9.1093495277,7.9263837113,8.3774032521,8.936396065,8.9999013709,9.5191000124,1.8870298151,1.7071701145,1.3499156303,0.3982229302,2.9723938917,2.8666040627,2.7648518212,1.0849196173,1.013722339,0.5032079507,0.6276360715,0.7249546903,0.5724454621,0.2229295419,0.2965452479,0.1974894158,0.1972581122,0.1236246755,-0.478047553,0.3765816429,3.974751578,2.0408925171,3.7154923647,-5.26367815,1.3330535567,-3.106815268,-4.722462604,0.0251603975,1.0042177144,4.6997062684,2.6133379793,3.9384219065,-4.967132902,1.5305429725,-2.909557156,-4.598837928
050,1,2,42,111,Pennsylvania,Somerset County,77742,77731,77759,77274,77012,76587,76146,75383,74860,74242,73872,73447,28,-485,-262,-425,-441,-763,-523,-618,-370,-425,215,635,692,667,702,641,692,697,656,638,171,1002,862,1029,983,1005,973,1044,951,938,44,-367,-170,-362,-281,-364,-281,-347,-295,-300,2,13,22,39,50,34,33,27,23,17,-8,-127,-99,-91,-203,-430,-270,-298,-95,-137,-6,-114,-77,-52,-153,-396,-237,-271,-72,-120,-10,-4,-15,-11,-7,-3,-5,0,-3,-5,4533,4533,4588,4744,4933,4954,4964,5033,4976,5016,5016,8.1918043255,8.9703537586,8.684952376,9.1925124236,8.460426717,9.211743642,9.349304503,8.8580417786,8.6614761165,12.926280211,11.174053381,13.39852473,12.872136343,13.264787598,12.952350525,14.0038363,12.841459957,12.734270529,-4.734475886,-2.203699623,-4.713572354,-3.679623919,-4.804360881,-3.740606884,-4.654531797,-3.983418178,-4.072794412,0.1677062303,0.2851846571,0.5078158061,0.6547373521,0.4487589834,0.4392883529,0.3621681802,0.3105715868,0.2307916834,-1.638360865,-1.283330957,-1.184903548,-2.65823365,-5.675481261,-3.594177433,-3.997263618,-1.282795684,-1.859909448,-1.470654635,-0.9981463,-0.677087741,-2.003496297,-5.226722278,-3.15488908,-3.635095438,-0.972224098,-1.629117765
050,1,2,42,113,Pennsylvania,Sullivan County,6428,6429,6407,6414,6404,6301,6278,6267,6126,6142,6076,6066,-22,7,-10,-103,-23,-11,-141,16,-66,-10,15,54,69,38,61,52,44,51,40,41,40,123,109,107,115,94,101,90,96,97,-25,-69,-40,-69,-54,-42,-57,-39,-56,-56,0,8,5,7,7,4,5,4,5,2,3,68,27,-43,25,28,-89,51,-16,45,3,76,32,-36,32,32,-84,55,-11,47,0,0,-2,2,-1,-1,0,0,1,-1,434,430,430,429,433,435,441,438,439,440,439,8.4236799002,10.766110158,5.981896891,9.6987041895,8.2901554404,7.1007826999,8.3143136616,6.5477164839,6.7534178883,19.187270884,17.007333437,16.843762298,18.284442325,14.986050219,16.299523925,14.672318226,15.714519561,15.977598419,-10.76359098,-6.24122328,-10.86186541,-8.585738135,-6.695894779,-9.198741225,-6.358004565,-9.166803077,-9.22418053,1.2479525778,0.78015291,1.1019283747,1.1129660545,0.6377042646,0.806907125,0.6521030323,0.8184645605,0.3294350189,10.607596911,4.2128257138,-6.768988587,3.9748787662,4.4639298525,-14.36294682,8.3143136616,-2.619086594,7.4122879262,11.855549489,4.9929786238,-5.667060213,5.0878448207,5.1016341172,-13.5560397,8.9664166938,-1.800622033,7.7417229451
050,1,2,42,115,Pennsylvania,Susquehanna County,43356,43327,43342,43229,42925,42397,42085,41775,41252,40934,40560,40328,15,-113,-304,-528,-312,-310,-523,-318,-374,-232,107,355,394,343,393,378,372,371,354,352,90,479,446,452,444,436,467,507,468,472,17,-124,-52,-109,-51,-58,-95,-136,-114,-120,0,3,2,-3,2,1,6,4,1,1,5,10,-253,-418,-265,-252,-434,-185,-260,-111,5,13,-251,-421,-263,-251,-428,-181,-259,-110,-7,-2,-1,2,2,-1,0,-1,-1,-2,282,282,282,282,282,282,282,282,282,282,282,8.2013607328,9.1464122385,8.0401303298,9.3037570133,9.0150250417,8.960940417,9.0283016572,8.6877561538,8.703392345,11.066061383,10.35355294,10.595157169,10.511114794,10.398282852,11.24935262,12.337867763,11.485508136,11.670457917,-2.86470065,-1.207140702,-2.55502684,-1.20735778,-1.383257811,-2.288412203,-3.309566106,-2.797751982,-2.967065572,0.0693072738,0.0464284885,-0.07032184,0.0473473639,0.0238492726,0.144531297,0.0973401796,0.0245416841,0.0247255464,0.231024246,-5.873203798,-9.79817632,-6.273525721,-6.010016694,-10.45443049,-4.501983306,-6.380837853,-2.744535654,0.3003315198,-5.826775309,-9.86849816,-6.226178358,-5.986167422,-10.30989919,-4.404643127,-6.356296169,-2.719810108
050,1,2,42,117,Pennsylvania,Tioga County,41981,41904,41974,42242,42451,42211,41899,41519,41250,40671,40690,40591,70,268,209,-240,-312,-380,-269,-579,19,-99,116,447,414,451,430,455,431,392,417,402,83,480,381,462,466,438,439,482,468,481,33,-33,33,-11,-36,17,-8,-90,-51,-79,0,3,3,1,9,7,9,8,8,8,40,298,176,-228,-288,-408,-269,-500,64,-24,40,301,179,-227,-279,-401,-260,-492,72,-16,-3,0,-3,-2,3,4,-1,3,-2,-4,1864,1864,1843,1828,1764,1700,1486,1416,1321,1240,1240,10.615559989,9.7764868407,10.654130543,10.224705742,10.908916541,10.414527178,9.5701956763,10.250611472,9.8916105855,11.399259048,8.9972016578,10.913987385,11.080727619,10.501330648,10.607836267,11.76743448,11.504283379,11.835484308,-0.78369906,0.779285183,-0.259856843,-0.856021876,0.4075858927,-0.193309089,-2.197238803,-1.253671907,-1.943873722,0.0712453691,0.0708441075,0.0236233493,0.214005469,0.1678294852,0.2174727253,0.1953101158,0.1966544167,0.1968479719,7.0770399924,4.1561876424,-5.386123645,-6.848175009,-9.782061426,-6.500018123,-12.20688224,1.5732353339,-0.590543916,7.1482853615,4.22703175,-5.362500295,-6.63416954,-9.61423194,-6.282545397,-12.01157212,1.7698897506,-0.393695944
050,1,2,42,119,Pennsylvania,Union County,44947,44963,45001,45111,45162,44735,44974,45519,45454,44642,45017,44923,38,110,51,-427,239,545,-65,-812,375,-94,94,426,374,420,386,417,407,381,412,402,76,406,360,375,364,350,391,382,406,422,18,20,14,45,22,67,16,-1,6,-20,8,26,30,39,72,35,40,35,50,2,18,66,13,-528,151,439,-121,-855,317,-76,26,92,43,-489,223,474,-81,-820,367,-74,-6,-2,-6,17,-6,4,0,9,2,0,9109,9121,9139,9163,8805,8868,9370,9212,8465,8850,8852,9.4549005682,8.2859769809,9.3440270532,8.6056025594,9.2161824672,8.94770976,8.4576451785,9.1903768724,8.9392928619,9.0110085227,7.9758067196,8.3428812975,8.1151278021,7.7354049484,8.5959570422,8.4798437223,9.0565364325,9.3840338003,0.4438920455,0.3101702613,1.0011457557,0.4904747573,1.4807775187,0.3517527178,-0.022198544,0.1338404399,-0.444740938,0.5770596591,0.66465056,0.8676596549,1.6051901147,0.7735404948,0.8793817946,0.7769490321,1.1153369991,0.0444740938,1.46484375,0.2880152427,-11.74677687,3.3664403794,9.7024079211,-2.660129929,-18.97975493,7.0712365741,-1.690015566,2.0419034091,0.9526658026,-10.87911721,4.9716304942,10.475948416,-1.780748134,-18.2028059,8.1865735732,-1.645541472
050,1,2,42,121,Pennsylvania,Venango County,54984,54988,54972,54682,54188,53811,53348,52954,52477,51790,51201,50668,-16,-290,-494,-377,-463,-394,-477,-687,-589,-533,158,564,531,577,540,522,535,516,472,452,129,694,653,651,633,657,635,663,681,680,29,-130,-122,-74,-93,-135,-100,-147,-209,-228,1,3,0,-1,1,3,3,2,2,1,-41,-162,-373,-300,-372,-260,-378,-543,-382,-306,-40,-159,-373,-301,-371,-257,-375,-541,-380,-305,-5,-1,1,-2,1,-2,-2,1,0,0,1297,1297,1299,1299,1299,1300,1301,1300,1302,1302,1302,10.286902439,9.7547533756,10.685284123,10.078481509,9.8210758029,10.14881771,9.8976665676,9.1658494432,8.8741422808,12.657996972,11.995958483,12.055667182,11.814219991,12.3610092,12.045792983,12.717350648,13.224456506,13.350479537,-2.371094534,-2.241205107,-1.370383059,-1.735738482,-2.539933397,-1.896975273,-2.81968408,-4.058607063,-4.476337257,0.0547175662,0,-0.01851869,0.0186638546,0.0564429644,0.0569092582,0.0383630487,0.0388383451,0.0196330581,-2.954748573,-6.852209057,-5.555606996,-6.942953928,-4.89172358,-7.170566532,-10.41556773,-7.418123914,-6.007715792,-2.900031007,-6.852209057,-5.574125686,-6.924290074,-4.835280616,-7.113657273,-10.37720468,-7.379285569,-5.988082734
050,1,2,42,123,Pennsylvania,Warren County,41815,41811,41771,41506,41261,40954,40658,40334,40026,39679,39551,39191,-40,-265,-245,-307,-296,-324,-308,-347,-128,-360,99,397,390,397,383,409,393,396,433,417,120,468,511,531,489,508,480,539,519,531,-21,-71,-121,-134,-106,-99,-87,-143,-86,-114,0,13,10,9,10,13,14,8,5,5,-15,-206,-130,-181,-197,-237,-234,-212,-43,-250,-15,-193,-120,-172,-187,-224,-220,-204,-38,-245,-4,-1,-4,-1,-3,-1,-1,0,-4,-1,788,788,768,769,785,760,760,760,760,759,759,9.534445285,9.4240458154,9.6576050599,9.3858746263,10.09976294,9.780985565,9.936641365,10.930203206,10.591552158,11.239597968,12.34791644,12.917350848,11.983531834,12.544448834,11.946241911,13.524872969,13.101098069,13.487084402,-1.705152683,-2.923870625,-3.259745788,-2.597657207,-2.444685895,-2.165256346,-3.588231604,-2.170894863,-2.895532245,0.3122110547,0.2416422004,0.21893815,0.2450620007,0.3210193599,0.3484320557,0.2007402296,0.1262148176,0.1269970283,-4.947344405,-3.141348605,-4.403089461,-4.827721414,-5.85242987,-5.823792932,-5.319616084,-1.085447432,-6.349851413,-4.63513335,-2.899706405,-4.184151311,-4.582659413,-5.53141051,-5.475360876,-5.118875855,-0.959232614,-6.222854385
050,1,2,42,125,Pennsylvania,Washington County,207820,207849,207938,208059,208296,208046,207963,207718,207386,207075,207018,206865,89,121,237,-250,-83,-245,-332,-311,-57,-153,497,1931,2057,1984,2036,1995,1996,1933,1930,1926,536,2496,2464,2585,2499,2598,2515,2657,2512,2509,-39,-565,-407,-601,-463,-603,-519,-724,-582,-583,10,59,86,99,137,95,118,80,74,47,142,634,597,280,289,295,84,347,462,402,152,693,683,379,426,390,202,427,536,449,-24,-7,-39,-28,-46,-32,-15,-14,-11,-19,5925,5925,5912,5642,5665,5615,5511,5534,5488,5477,5478,9.2837207961,9.8809909813,9.530626264,9.7882497734,9.5987067006,9.6168670984,9.3277775231,9.32157752,9.306978059,12.000086539,11.836053368,12.417675853,12.014163155,12.499969929,12.117445267,12.821471743,12.132540275,12.124199351,-2.716365743,-1.955062387,-2.887049589,-2.225913382,-2.901263228,-2.500578168,-3.49369422,-2.810962755,-2.817221292,0.2836558917,0.4131090055,0.4755705646,0.6586395967,0.4570812715,0.5685322233,0.3860435602,0.3574076355,0.2271173254,3.0480989046,2.8677450733,1.3450480614,1.3893930179,1.4193576324,0.4047178538,1.6744639423,2.2313828053,1.9425779749,3.3317547963,3.2808540789,1.820618626,2.0480326147,1.8764389039,0.9732500771,2.0605075025,2.5887904408,2.1696953004
050,1,2,42,127,Pennsylvania,Wayne County,52822,52873,52868,52750,52254,52204,52064,51823,51339,51192,51395,51361,-5,-118,-496,-50,-140,-241,-484,-147,203,-34,113,409,418,409,421,422,418,408,376,376,143,593,598,644,595,606,599,654,585,615,-30,-184,-180,-235,-174,-184,-181,-246,-209,-239,-1,-2,-7,1,4,5,10,4,3,1,32,70,-316,186,44,-56,-311,99,410,206,31,68,-323,187,48,-51,-301,103,413,207,-6,-2,7,-2,-14,-6,-2,-4,-1,-2,3820,3820,3908,3696,3881,3910,3885,3749,3724,3859,3855,7.7448919692,7.9616014628,7.830898543,8.0753443051,8.1242118841,8.1037591361,7.958568628,7.3303634963,7.3183074468,11.229146547,11.390042284,12.330314576,11.412897533,11.666522279,11.612803164,12.75711736,11.404953844,11.970103936,-3.484254578,-3.428440821,-4.499416033,-3.337553228,-3.542310395,-3.509044028,-4.798548732,-4.074590348,-4.651796489,-0.037872332,-0.133328254,0.0191464512,0.0767253616,0.0962584346,0.1938698358,0.0780251826,0.0584869428,0.0194635836,1.3255316329,-6.018818331,3.5612399242,0.8439789773,-1.078094468,-6.029351893,1.93112327,7.9932155146,4.0094982288,1.2876593005,-6.152146585,3.5803863754,0.9207043388,-0.981836033,-5.835482057,2.0091484527,8.0517024574,4.0289618124
050,1,2,42,129,Pennsylvania,Westmoreland County,365169,365071,365028,364436,362787,360663,358866,356923,354665,352006,350459,348899,-43,-592,-1649,-2124,-1797,-1943,-2258,-2659,-1547,-1560,825,3188,3154,3183,3163,3198,3092,2909,3009,2869,993,4403,4318,4432,4473,4623,4462,4720,4433,4435,-168,-1215,-1164,-1249,-1310,-1425,-1370,-1811,-1424,-1566,11,58,68,55,104,83,91,58,56,42,170,580,-499,-916,-534,-565,-962,-890,-156,-8,181,638,-431,-861,-430,-482,-871,-832,-100,34,-56,-15,-54,-14,-57,-36,-17,-16,-23,-28,7962,7960,8215,8155,7042,7034,7026,7011,6990,6976,6976,8.7406643782,8.6740930911,8.7995023844,8.7918624545,8.9355941486,8.6904219858,8.2329683827,8.5669748671,8.2046677095,12.071877433,11.875311974,12.252401686,12.433133341,12.917214431,12.540964716,13.358408651,12.621269387,12.68306075,-3.331213055,-3.201218883,-3.452899302,-3.641270887,-3.981620282,-3.85054273,-5.125440269,-4.05429452,-4.47839304,0.1590208701,0.187012787,0.1520492087,0.2890779941,0.2319119182,0.2557659769,0.1641499368,0.1594385485,0.1201101582,1.5902087012,-1.372343834,-2.532310457,-1.484304316,-1.578677515,-2.703811756,-2.518852479,-0.444150242,-0.022878125,1.7492295713,-1.185331047,-2.380261248,-1.195226322,-1.346765597,-2.448045779,-2.354702542,-0.284711694,0.0972320328
050,1,2,42,131,Pennsylvania,Wyoming County,28276,28283,28241,28309,28381,28133,28167,27812,27546,27396,27087,26794,-42,68,72,-248,34,-355,-266,-150,-309,-293,79,297,301,288,301,290,258,266,275,259,92,271,288,308,278,311,315,321,330,321,-13,26,13,-20,23,-21,-57,-55,-55,-62,0,18,12,10,6,3,5,2,3,3,-28,24,53,-241,10,-338,-214,-97,-257,-234,-28,42,65,-231,16,-335,-209,-95,-254,-231,-1,0,-6,3,-5,1,0,0,0,0,602,602,633,648,628,631,607,592,618,618,618,10.50397878,10.619156818,10.192164773,10.692717584,10.361028243,9.3211459952,9.6829383714,10.094891985,9.6137785119,9.58443855,10.160522138,10.899953994,9.8756660746,11.111309598,11.380468948,11.685049689,12.113870382,11.915146341,0.9195402299,0.4586346798,-0.70778922,0.8170515098,-0.750281356,-2.059322952,-2.002111317,-2.018978397,-2.301367829,0.6366047745,0.4233550891,0.3538946102,0.2131438721,0.1071830508,0.1806423642,0.0728040479,0.1101260944,0.1113565079,0.848806366,1.8698183101,-8.528860105,0.3552397869,-12.07595706,-7.73149319,-3.530996323,-9.434135418,-8.685807613,1.4854111406,2.2931733992,-8.174965495,0.568383659,-11.968774,-7.550850826,-3.458192275,-9.324009324,-8.574451105
050,1,2,42,133,Pennsylvania,York County,434972,435015,435413,436701,437466,438932,440475,441741,443693,445484,447847,449058,398,1288,765,1466,1543,1266,1952,1791,2363,1211,1227,4946,4902,4856,4968,4956,4978,4930,4893,4868,961,3751,3674,3866,3840,4154,4154,4294,4125,4121,266,1195,1228,990,1128,802,824,636,768,747,87,563,511,591,709,589,707,576,722,200,99,-457,-911,-56,-206,-72,452,612,900,291,186,106,-400,535,503,517,1159,1188,1622,491,-54,-13,-63,-59,-88,-53,-31,-33,-27,-27,8466,8471,8738,8741,8741,8740,8738,8739,8687,8620,8620,11.34255384,11.215248345,11.081723144,11.298522755,11.235343725,11.244203408,11.088905808,10.954506224,10.855107286,8.6020864245,8.4057165278,8.8224756332,8.7331576847,9.417194882,9.3829692558,9.658369481,9.2350987484,9.1893790312,2.740467416,2.8095318171,2.2592475108,2.5653650699,1.8181488434,1.8612341518,1.4305363274,1.7194074761,1.6657282544,1.291115611,1.1691129956,1.3487023019,1.6124502079,1.3352739012,1.5969569725,1.2955800701,1.6164221324,0.4459781136,-1.048028125,-2.084269939,-0.127795819,-0.468497522,-0.163225333,1.0209682483,1.3765538245,2.014930636,0.6488981553,0.2430874863,-0.915156944,1.2209064831,1.1439526863,1.1720485686,2.6179252209,2.6721338946,3.6313527685,1.0948762689
040,1,1,44,000,Rhode Island,Rhode Island,1052567,1052964,1053959,1053649,1054621,1055081,1055936,1056065,1056770,1055673,1058287,1059361,995,-310,972,460,855,129,705,-1097,2614,1074,2878,10998,11005,10871,10731,10875,10901,10663,10691,10481,2329,9754,9319,9631,9697,10079,9831,10044,9939,9802,549,1244,1686,1240,1034,796,1070,619,752,679,1661,4455,4376,3799,3469,4509,4120,2226,4653,3645,-1168,-6018,-5043,-4539,-3539,-5129,-4458,-3912,-2769,-3215,493,-1563,-667,-740,-70,-620,-338,-1686,1884,430,-47,9,-47,-40,-109,-47,-27,-30,-22,-35,43027,43035,41954,41853,41464,42032,41852,41886,41686,41075,40901,10.436475853,10.4398393,10.305720903,10.166663745,10.298290578,10.318837013,10.095420326,10.114666313,9.8987178228,9.2559906776,8.8404236649,9.130199431,9.1870411276,9.5445030566,9.3059798801,9.5093690102,9.4032053587,9.25744033,1.1804851756,1.5994156346,1.1755214718,0.9796226179,0.7537875219,1.0128571327,0.5860513159,0.7114609548,0.6412774928,4.2275413644,4.1512709473,3.601456509,3.2865675644,4.2698843419,3.8999732587,2.1075124867,4.4021646578,3.44249847,-5.710739378,-4.784017227,-4.302977387,-3.35288631,-4.857005276,-4.219922521,-3.703768575,-2.619727904,-3.036387539,-1.483198014,-0.63274628,-0.701520878,-0.066318746,-0.587120934,-0.319949262,-1.596256088,1.7824367538,0.4061109306
050,1,1,44,001,Rhode Island,Bristol County,49875,49844,49818,49233,49268,49247,49074,49127,48844,48734,48637,48479,-26,-585,35,-21,-173,53,-283,-110,-97,-158,107,361,342,345,354,343,335,315,353,337,143,471,445,482,520,525,554,540,500,517,-36,-110,-103,-137,-166,-182,-219,-225,-147,-180,14,35,98,59,70,90,25,-8,19,21,1,-516,47,59,-74,152,-88,128,34,6,15,-481,145,118,-4,242,-63,120,53,27,-5,6,-7,-2,-3,-7,-1,-5,-3,-5,3242,3242,2661,2686,2710,2749,2778,2707,2811,2770,2753,7.2891742638,6.9440919382,7.0040095417,7.2009031641,6.9856722437,6.8387584081,6.4563733628,7.2506187674,6.9401540426,9.5102522943,9.0354412646,9.7853118814,10.577597868,10.692355475,11.309469129,11.068068622,10.269998254,10.647061246,-2.221078031,-2.091349326,-2.78130234,-3.376694704,-3.706683231,-4.470710721,-4.611695259,-3.019379487,-3.706907204,0.7067066461,1.9898275144,1.197787139,1.4239074053,1.8329752243,0.5103551051,-0.163971387,0.3902599337,0.4324725071,-10.41887512,0.9543050324,1.197787139,-1.505273543,3.0956914899,-1.79644997,2.6235421919,0.6983598813,0.1235635735,-9.712168479,2.9441325469,2.395574278,-0.081366137,4.9286667142,-1.286094865,2.4595708049,1.0886198149,0.5560360806
050,1,1,44,003,Rhode Island,Kent County,166158,166109,166030,165278,164627,164358,164490,163747,163711,163543,164053,164292,-79,-752,-651,-269,132,-743,-36,-168,510,239,409,1591,1623,1596,1528,1614,1625,1555,1562,1547,423,1763,1704,1769,1728,1759,1726,1825,1710,1673,-14,-172,-81,-173,-200,-145,-101,-270,-148,-126,90,194,116,44,46,90,139,51,152,153,-139,-773,-670,-118,313,-676,-64,60,510,223,-49,-579,-554,-74,359,-586,75,111,662,376,-16,-1,-16,-22,-27,-12,-10,-9,-4,-11,1536,1536,1277,1272,1268,1513,1208,1149,1158,1163,1155,9.6043560675,9.8391961322,9.702570026,9.2930472437,9.8343574917,9.9249369385,9.503321579,9.5361359724,9.4230154258,10.642664832,10.330246586,10.754289709,10.509414684,10.717865445,10.541809942,11.153416001,10.439687908,10.190500845,-1.038308764,-0.491050454,-1.051719683,-1.21636744,-0.883507953,-0.616873004,-1.650094422,-0.903551936,-0.767485419,1.171115699,0.7032327488,0.2674893992,0.2797645113,0.5483842467,0.8489638366,0.3116845019,0.9279722585,0.9319465806,-4.666352759,-4.06177536,-0.717357934,1.903615044,-4.118975009,-0.390889824,0.3666876493,3.1135911305,1.3583273691,-3.49523706,-3.358542611,-0.449868535,2.1833795553,-3.570590762,0.4580740125,0.6783721513,4.0415633891,2.2902739497
050,1,1,44,005,Rhode Island,Newport County,82888,83141,83176,83212,83206,83459,83351,83259,83164,82952,82547,82082,35,36,-6,253,-108,-92,-95,-212,-405,-465,180,740,721,694,648,612,675,706,730,695,157,680,694,677,680,683,794,739,801,817,23,60,27,17,-32,-71,-119,-33,-71,-122,113,191,370,261,197,313,213,61,136,152,-97,-211,-402,-10,-263,-330,-182,-237,-466,-492,16,-20,-32,251,-66,-17,31,-176,-330,-340,-4,-4,-1,-15,-10,-4,-7,-3,-4,-3,3825,3831,3830,3841,3786,3703,3839,3877,3755,3868,3783,8.8948722264,8.6649280727,8.3280832808,7.7693183862,7.3464978093,8.1118595386,8.5000842785,8.8218055698,8.443226892,8.1736663702,8.3404439424,8.1240812408,8.15298843,8.1987875878,9.5419503314,8.8973969997,9.6798167965,9.925347296,0.7212058562,0.3244841303,0.20400204,-0.383670044,-0.852289779,-1.430090793,-0.397312721,-0.858011227,-1.482120404,2.2958386422,4.4466343785,3.1320313203,2.3619687069,3.7572774743,2.5597423433,0.7344265453,1.6435144623,1.8465762411,-2.536240594,-4.831208163,-0.1200012,-3.153288172,-3.961346858,-2.187197683,-2.853427725,-5.631453966,-5.977075728,-0.240401952,-0.384573784,3.0120301203,-0.791319465,-0.204069384,0.3725446603,-2.11900118,-3.987939504,-4.130499487
